time,longitude,latitude,>= 0.3Âµm,>= 0.5Âµm,>= 1.0Âµm,>= 2.5Âµm,>= 5.0Âµm,>= 10.0Âµm
2/14/26 15:46,null,null,165,142,19,2,1,0
2/14/26 15:46,null,null,192,156,25,3,2,1
2/14/26 15:46,null,null,182,151,20,2,1,0
2/14/26 15:46,null,null,171,141,22,2,1,0
2/14/26 15:46,null,null,179,150,29,1,1,0
2/14/26 15:46,null,null,178,153,22,2,1,0
2/14/26 15:46,null,null,164,135,19,3,1,0
2/14/26 15:46,null,null,171,142,29,3,0,0
2/14/26 15:46,null,null,205,174,30,5,0,0
2/14/26 15:46,null,null,185,161,26,4,1,0
2/14/26 15:46,null,null,143,125,23,1,0,0
2/14/26 15:46,null,null,160,139,18,2,1,0
2/14/26 15:47,null,null,196,172,16,1,1,0
2/14/26 15:47,null,null,185,150,20,0,0,0
2/14/26 15:47,null,null,151,117,22,2,0,0
2/14/26 15:47,null,null,145,115,17,3,2,0
2/14/26 15:47,null,null,158,118,17,2,2,0
2/14/26 15:47,null,null,167,125,14,0,0,0
2/14/26 15:47,null,null,177,145,12,2,0,0
2/14/26 15:47,null,null,193,171,20,5,2,0
2/14/26 15:47,null,null,208,179,22,4,2,0
2/14/26 15:47,null,null,170,147,16,2,1,0
2/14/26 15:47,null,null,137,121,17,3,0,0
2/14/26 15:48,null,null,162,140,20,3,0,0
2/14/26 15:48,null,null,193,161,21,1,0,0
2/14/26 15:48,null,null,192,156,24,2,0,0
2/14/26 15:48,null,null,177,138,21,2,0,0
2/14/26 15:48,null,null,162,127,21,2,0,0
2/14/26 15:48,null,null,154,131,23,2,0,0
2/14/26 15:48,null,null,159,134,19,1,0,0
2/14/26 15:48,null,null,167,142,14,0,0,0
2/14/26 15:48,null,null,162,136,13,0,0,0
2/14/26 15:48,null,null,147,123,12,0,0,0
2/14/26 15:48,null,null,164,144,11,1,0,0
2/14/26 15:48,null,null,181,157,16,2,1,0
2/14/26 15:49,null,null,156,128,18,2,0,0
2/14/26 15:49,null,null,145,124,14,0,0,0
2/14/26 15:49,null,null,152,128,16,2,1,0
2/14/26 15:49,null,null,181,144,23,2,1,0
2/14/26 15:49,null,null,192,154,21,0,0,0
2/14/26 15:49,null,null,185,154,11,0,0,0
2/14/26 15:49,null,null,200,168,13,4,1,1
2/14/26 15:49,null,null,193,169,25,6,1,1
2/14/26 15:49,null,null,175,158,22,3,0,0
2/14/26 15:49,null,null,172,148,17,0,0,0
2/14/26 15:49,null,null,178,148,23,0,0,0
2/14/26 15:50,null,null,147,111,18,0,0,0
2/14/26 15:50,null,null,129,97,11,2,1,0
2/14/26 15:50,null,null,135,117,13,1,0,0
2/14/26 15:50,null,null,134,114,18,2,1,0
2/14/26 15:50,null,null,155,130,16,4,1,0
2/14/26 15:50,null,null,176,141,14,1,0,0
2/14/26 15:50,null,null,191,150,24,3,0,0
2/14/26 15:50,null,null,174,137,18,3,0,0
2/14/26 15:50,null,null,135,104,8,1,0,0
2/14/26 15:50,null,null,137,111,13,2,1,0
2/14/26 15:50,null,null,153,122,17,1,1,0
2/14/26 15:50,null,null,172,141,14,0,0,0
2/14/26 15:51,null,null,171,145,13,1,0,0
2/14/26 15:51,null,null,167,140,20,3,1,0
2/14/26 15:51,null,null,166,142,26,3,0,0
2/14/26 15:51,null,null,152,134,25,3,0,0
2/14/26 15:51,null,null,140,125,26,2,1,0
2/14/26 15:51,null,null,147,125,21,0,0,0
2/14/26 15:51,null,null,160,130,8,0,0,0
2/14/26 15:51,null,null,166,137,9,0,0,0
2/14/26 15:51,null,null,152,127,15,0,0,0
2/14/26 15:51,null,null,149,118,17,0,0,0
2/14/26 15:51,null,null,171,134,18,0,0,0
2/14/26 15:52,null,null,172,136,17,0,0,0
2/14/26 15:52,null,null,161,130,15,1,0,0
2/14/26 15:52,null,null,156,132,13,0,0,0
2/14/26 15:52,null,null,149,123,16,1,0,0
2/14/26 15:52,null,null,159,133,25,3,1,0
2/14/26 15:52,null,null,163,140,25,4,1,0
2/14/26 15:52,null,null,154,130,16,2,0,0
2/14/26 15:52,null,null,169,147,19,3,2,1
2/14/26 15:52,null,null,181,161,23,2,1,0
2/14/26 15:52,null,null,171,143,20,0,0,0
2/14/26 15:52,null,null,183,148,25,1,0,0
2/14/26 15:53,null,null,168,140,21,0,0,0
2/14/26 15:53,null,null,153,132,17,0,0,0
2/14/26 15:53,null,null,178,154,24,1,1,1
2/14/26 15:53,null,null,200,176,23,1,1,0
2/14/26 15:53,null,null,208,186,25,3,1,0
2/14/26 15:53,null,null,187,162,26,1,0,0
2/14/26 15:53,null,null,170,143,20,1,0,0
2/14/26 15:53,null,null,185,155,17,1,0,0
2/14/26 15:53,null,null,185,147,17,1,0,0
2/14/26 15:53,null,null,159,120,13,1,0,0
2/14/26 15:53,null,null,170,128,6,0,0,0
2/14/26 15:53,null,null,181,145,9,0,0,0
2/14/26 15:54,null,null,189,158,16,1,0,0
2/14/26 15:54,null,null,172,144,14,1,0,0
2/14/26 15:54,null,null,137,117,10,0,0,0
2/14/26 15:54,null,null,142,119,9,1,0,0
2/14/26 15:54,null,null,150,126,8,1,0,0
2/14/26 15:54,null,null,149,122,12,1,0,0
2/14/26 15:54,null,null,159,131,18,2,0,0
2/14/26 15:54,null,null,177,151,23,3,0,0
2/14/26 15:54,null,null,187,158,19,4,0,0
2/14/26 15:54,null,null,183,159,14,2,0,0
2/14/26 15:54,null,null,163,144,15,1,0,0
2/14/26 15:55,null,null,164,137,16,1,0,0
2/14/26 15:55,null,null,163,132,13,0,0,0
2/14/26 15:55,null,null,160,130,9,1,0,0
2/14/26 15:55,null,null,174,140,12,1,0,0
2/14/26 15:55,null,null,166,136,14,2,0,0
2/14/26 15:55,null,null,157,128,16,2,0,0
2/14/26 15:55,null,null,156,131,18,1,0,0
2/14/26 15:55,null,null,145,125,17,0,0,0
2/14/26 15:55,null,null,149,124,17,0,0,0
2/14/26 15:55,null,null,159,129,18,1,1,0
2/14/26 15:55,null,null,160,131,20,1,0,0
2/14/26 15:55,null,null,165,132,14,0,0,0
2/14/26 15:56,null,null,166,135,9,0,0,0
2/14/26 15:56,null,null,154,126,14,1,0,0
2/14/26 15:56,null,null,136,114,13,0,0,0
2/14/26 15:56,null,null,144,126,10,0,0,0
2/14/26 15:56,null,null,169,135,9,1,1,1
2/14/26 15:56,null,null,184,141,7,3,0,0
2/14/26 15:56,null,null,178,149,8,3,0,0
2/14/26 15:56,null,null,159,138,11,2,0,0
2/14/26 15:56,null,null,165,132,16,0,0,0
2/14/26 15:56,null,null,179,138,15,1,0,0
2/14/26 15:56,null,null,153,121,13,2,0,0
2/14/26 15:57,null,null,118,98,17,3,0,0
2/14/26 15:57,null,null,125,101,16,2,0,0
2/14/26 15:57,null,null,148,122,14,0,0,0
2/14/26 15:57,null,null,143,125,15,1,0,0
2/14/26 15:57,null,null,152,135,17,2,1,0
2/14/26 15:57,null,null,176,156,21,1,1,1
2/14/26 15:57,null,null,163,143,18,1,0,0
2/14/26 15:57,null,null,171,150,16,1,0,0
2/14/26 15:57,null,null,188,157,19,2,0,0
2/14/26 15:57,null,null,179,145,15,2,0,0
2/14/26 15:57,null,null,160,130,17,0,0,0
2/14/26 15:57,null,null,169,132,22,0,0,0
2/14/26 15:58,null,null,178,142,21,1,0,0
2/14/26 15:58,null,null,175,134,22,1,0,0
2/14/26 15:58,null,null,170,127,18,1,0,0
2/14/26 15:58,null,null,149,115,16,3,1,1
2/14/26 15:58,null,null,152,125,22,4,1,1
2/14/26 15:58,null,null,159,137,28,3,1,0
2/14/26 15:58,null,null,161,134,30,3,1,0
2/14/26 15:58,null,null,168,136,19,2,1,0
2/14/26 15:58,null,null,203,170,20,1,0,0
2/14/26 15:58,null,null,199,175,26,1,0,0
2/14/26 15:58,null,null,166,135,18,1,0,0
2/14/26 15:59,null,null,167,131,12,0,0,0
2/14/26 15:59,null,null,179,144,15,0,0,0
2/14/26 15:59,null,null,167,139,18,1,0,0
2/14/26 15:59,null,null,153,139,12,0,0,0
2/14/26 15:59,null,null,151,128,10,1,0,0
2/14/26 15:59,null,null,164,129,15,2,0,0
2/14/26 15:59,null,null,170,134,18,0,0,0
2/14/26 15:59,null,null,151,130,19,0,0,0
2/14/26 15:59,null,null,172,153,19,1,0,0
2/14/26 15:59,null,null,186,161,17,1,0,0
2/14/26 15:59,null,null,157,133,12,0,0,0
2/14/26 16:00,null,null,160,134,11,0,0,0
2/14/26 16:00,null,null,181,153,18,1,1,0
2/14/26 16:00,null,null,175,139,18,3,2,1
2/14/26 16:00,null,null,170,128,12,3,1,0
2/14/26 16:00,null,null,151,121,11,3,0,0
2/14/26 16:00,null,null,149,124,19,0,0,0
2/14/26 16:00,null,null,158,135,21,1,0,0
2/14/26 16:00,null,null,174,147,16,3,1,0
2/14/26 16:00,null,null,175,148,18,3,1,0
2/14/26 16:00,null,null,157,133,18,3,1,0
2/14/26 16:00,null,null,160,131,12,3,1,0
2/14/26 16:00,null,null,147,120,14,1,1,1
2/14/26 16:01,null,null,145,120,16,0,0,0
2/14/26 16:01,null,null,150,120,14,1,1,1
2/14/26 16:01,null,null,133,102,14,0,0,0
2/14/26 16:01,null,null,139,106,14,0,0,0
2/14/26 16:01,null,null,151,128,16,4,0,0
2/14/26 16:01,null,null,147,126,13,3,0,0
2/14/26 16:01,null,null,141,109,12,1,1,0
2/14/26 16:01,null,null,153,113,16,1,1,0
2/14/26 16:01,null,null,170,126,15,2,0,0
2/14/26 16:01,null,null,189,143,15,2,0,0
2/14/26 16:01,null,null,167,138,14,1,0,0
2/14/26 16:02,null,null,150,128,19,2,1,0
2/14/26 16:02,null,null,141,112,16,2,0,0
2/14/26 16:02,null,null,118,103,8,1,0,0
2/14/26 16:02,null,null,152,132,8,1,0,0
2/14/26 16:02,null,null,164,137,11,1,1,0
2/14/26 16:02,null,null,181,154,14,0,0,0
2/14/26 16:02,null,null,183,148,18,0,0,0
2/14/26 16:02,null,null,148,114,18,1,0,0
2/14/26 16:02,null,null,160,128,14,1,0,0
2/14/26 16:02,null,null,166,125,16,2,0,0
2/14/26 16:02,null,null,172,123,20,1,0,0
2/14/26 16:02,null,null,173,130,15,1,0,0
2/14/26 16:03,null,null,160,128,10,2,0,0
2/14/26 16:03,null,null,166,133,17,4,1,0
2/14/26 16:03,null,null,182,148,19,3,1,0
2/14/26 16:03,null,null,160,133,15,1,1,1
2/14/26 16:03,null,null,130,110,11,1,0,0
2/14/26 16:03,null,null,140,120,13,0,0,0
2/14/26 16:03,null,null,168,147,15,0,0,0
2/14/26 16:03,null,null,183,161,20,0,0,0
2/14/26 16:03,null,null,163,133,22,0,0,0
2/14/26 16:03,null,null,138,104,15,1,0,0
2/14/26 16:03,null,null,143,115,12,0,0,0
2/14/26 16:04,null,null,160,142,12,0,0,0
2/14/26 16:04,null,null,169,155,22,0,0,0
2/14/26 16:04,null,null,164,143,28,2,0,0
2/14/26 16:04,null,null,157,134,19,2,0,0
2/14/26 16:04,null,null,170,147,12,2,0,0
2/14/26 16:04,null,null,181,155,15,2,0,0
2/14/26 16:04,null,null,197,160,24,1,0,0
2/14/26 16:04,null,null,218,181,32,0,0,0
2/14/26 16:04,null,null,198,175,27,0,0,0
2/14/26 16:04,null,null,193,165,17,1,0,0
2/14/26 16:04,null,null,189,159,19,1,0,0
2/14/26 16:05,null,null,166,134,21,2,0,0
2/14/26 16:05,null,null,161,132,19,0,0,0
2/14/26 16:05,null,null,169,146,17,0,0,0
2/14/26 16:05,null,null,185,152,20,0,0,0
2/14/26 16:05,null,null,176,137,15,0,0,0
2/14/26 16:05,null,null,167,127,10,0,0,0
2/14/26 16:05,null,null,151,118,10,0,0,0
2/14/26 16:05,null,null,138,110,12,1,0,0
2/14/26 16:05,null,null,136,108,12,2,0,0
2/14/26 16:05,null,null,139,112,14,1,0,0
2/14/26 16:05,null,null,142,117,14,1,0,0
2/14/26 16:05,null,null,151,125,11,2,0,0
2/14/26 16:06,null,null,174,141,11,2,0,0
2/14/26 16:06,null,null,171,138,13,3,1,0
2/14/26 16:06,null,null,173,149,18,2,0,0
2/14/26 16:06,null,null,191,172,19,2,0,0
2/14/26 16:06,null,null,187,159,20,2,0,0
2/14/26 16:06,null,null,163,130,19,0,0,0
2/14/26 16:06,null,null,145,120,11,0,0,0
2/14/26 16:06,null,null,159,133,14,3,0,0
2/14/26 16:06,null,null,165,129,14,4,0,0
2/14/26 16:06,null,null,140,104,10,1,0,0
2/14/26 16:06,null,null,130,106,21,3,1,1
2/14/26 16:07,null,null,168,132,26,3,0,0
2/14/26 16:07,null,null,187,146,22,0,0,0
2/14/26 16:07,null,null,162,139,16,1,0,0
2/14/26 16:07,null,null,162,128,9,2,0,0
2/14/26 16:07,null,null,170,132,9,1,1,0
2/14/26 16:07,null,null,168,144,16,1,0,0
2/14/26 16:07,null,null,157,131,16,1,0,0
2/14/26 16:07,null,null,144,119,16,0,0,0
2/14/26 16:07,null,null,134,113,18,0,0,0
2/14/26 16:07,null,null,146,123,24,2,1,0
2/14/26 16:07,null,null,147,123,26,3,0,0
2/14/26 16:07,null,null,143,115,26,1,0,0
2/14/26 16:08,null,null,164,132,22,0,0,0
2/14/26 16:08,null,null,167,133,13,1,0,0
2/14/26 16:08,null,null,159,133,14,1,1,0
2/14/26 16:08,null,null,151,135,14,0,0,0
2/14/26 16:08,null,null,167,142,11,0,0,0
2/14/26 16:08,null,null,176,142,13,0,0,0
2/14/26 16:08,null,null,147,122,17,0,0,0
2/14/26 16:08,null,null,133,120,22,2,0,0
2/14/26 16:08,null,null,153,137,15,4,2,1
2/14/26 16:08,null,null,173,148,14,3,2,1
2/14/26 16:08,null,null,159,134,20,4,1,1
2/14/26 16:09,null,null,151,124,16,4,0,0
2/14/26 16:09,null,null,157,126,11,2,1,0
2/14/26 16:09,null,null,141,112,12,1,0,0
2/14/26 16:09,null,null,124,101,10,0,0,0
2/14/26 16:09,null,null,128,117,11,0,0,0
2/14/26 16:09,null,null,137,131,17,0,0,0
2/14/26 16:09,null,null,144,134,15,2,1,0
2/14/26 16:09,null,null,155,134,11,1,0,0
2/14/26 16:09,null,null,169,131,19,1,1,0
2/14/26 16:09,null,null,190,143,22,4,2,0
2/14/26 16:09,null,null,206,170,23,4,2,1
2/14/26 16:09,null,null,193,168,21,2,1,0
2/14/26 16:10,null,null,157,133,12,2,0,0
2/14/26 16:10,null,null,142,118,12,3,1,0
2/14/26 16:10,null,null,147,122,18,2,1,0
2/14/26 16:10,null,null,145,115,23,2,0,0
2/14/26 16:10,null,null,161,128,20,3,0,0
2/14/26 16:10,null,null,177,153,22,6,1,0
2/14/26 16:10,null,null,165,148,18,4,0,0
2/14/26 16:10,null,null,160,130,9,1,0,0
2/14/26 16:10,null,null,178,131,17,2,1,0
2/14/26 16:10,null,null,166,123,20,3,1,0
2/14/26 16:10,null,null,140,113,16,3,0,0
2/14/26 16:11,null,null,141,117,12,2,0,0
2/14/26 16:11,null,null,135,113,9,0,0,0
2/14/26 16:11,null,null,136,116,15,1,0,0
2/14/26 16:11,null,null,145,120,15,0,0,0
2/14/26 16:11,null,null,140,112,10,1,0,0
2/14/26 16:11,null,null,152,121,7,1,0,0
2/14/26 16:11,null,null,152,124,9,1,0,0
2/14/26 16:11,null,null,137,117,13,1,0,0
2/14/26 16:11,null,null,162,134,15,2,1,0
2/14/26 16:11,null,null,172,144,16,0,0,0
2/14/26 16:11,null,null,154,137,16,0,0,0
2/14/26 16:12,null,null,163,142,17,3,0,0
2/14/26 16:12,null,null,180,147,13,4,0,0
2/14/26 16:12,null,null,159,122,10,3,0,0
2/14/26 16:12,null,null,132,106,11,3,0,0
2/14/26 16:12,null,null,138,115,11,1,0,0
2/14/26 16:12,null,null,158,128,15,2,0,0
2/14/26 16:12,null,null,178,136,17,0,0,0
2/14/26 16:12,null,null,179,140,13,0,0,0
2/14/26 16:12,null,null,162,142,13,1,1,0
2/14/26 16:12,null,null,140,121,14,1,0,0
2/14/26 16:12,null,null,153,114,12,1,0,0
2/14/26 16:12,null,null,175,122,15,1,0,0
2/14/26 16:13,null,null,158,121,14,0,0,0
2/14/26 16:13,null,null,158,139,20,2,1,0
2/14/26 16:13,null,null,166,138,22,3,1,0
2/14/26 16:13,null,null,152,120,11,1,0,0
2/14/26 16:13,null,null,142,120,14,2,0,0
2/14/26 16:13,null,null,146,118,21,2,0,0
2/14/26 16:13,null,null,148,118,20,0,0,0
2/14/26 16:13,null,null,154,128,15,0,0,0
2/14/26 16:13,null,null,170,145,12,1,1,0
2/14/26 16:13,null,null,150,134,11,2,0,0
2/14/26 16:13,null,null,134,120,8,3,0,0
2/14/26 16:14,null,null,165,139,13,2,0,0
2/14/26 16:14,null,null,157,127,16,2,0,0
2/14/26 16:14,null,null,152,121,15,1,0,0
2/14/26 16:14,null,null,173,142,14,0,0,0
2/14/26 16:14,null,null,165,139,14,3,0,0
2/14/26 16:14,null,null,154,124,13,4,0,0
2/14/26 16:14,null,null,150,114,18,3,2,0
2/14/26 16:14,null,null,162,136,23,3,1,0
2/14/26 16:14,null,null,160,140,20,2,0,0
2/14/26 16:14,null,null,148,123,18,2,0,0
2/14/26 16:14,null,null,151,126,16,1,0,0
2/14/26 16:14,null,null,155,123,13,0,0,0
2/14/26 16:15,null,null,164,120,9,1,0,0
2/14/26 16:15,null,null,161,119,12,2,0,0
2/14/26 16:15,null,null,166,132,23,1,0,0
2/14/26 16:15,null,null,184,162,32,0,0,0
2/14/26 16:15,null,null,175,156,25,1,0,0
2/14/26 16:15,null,null,168,139,13,2,0,0
2/14/26 16:15,null,null,162,131,16,0,0,0
2/14/26 16:15,null,null,143,117,24,1,0,0
2/14/26 16:15,null,null,139,115,21,1,0,0
2/14/26 16:15,null,null,150,125,17,2,2,1
2/14/26 16:15,null,null,154,126,14,2,2,1
2/14/26 16:16,null,null,148,114,10,2,0,0
2/14/26 16:16,null,null,137,106,10,1,0,0
2/14/26 16:16,null,null,128,110,11,0,0,0
2/14/26 16:16,null,null,124,107,13,0,0,0
2/14/26 16:16,null,null,149,118,14,1,1,0
2/14/26 16:16,null,null,191,154,15,2,2,0
2/14/26 16:16,null,null,198,161,18,1,0,0
2/14/26 16:16,null,null,184,150,16,1,0,0
2/14/26 16:16,null,null,156,128,12,3,2,0
2/14/26 16:16,null,null,143,112,17,3,3,0
2/14/26 16:16,null,null,174,126,17,1,1,0
2/14/26 16:16,null,null,170,125,11,0,0,0
2/14/26 16:17,null,null,150,118,12,1,0,0
2/14/26 16:17,null,null,149,116,12,1,0,0
2/14/26 16:17,null,null,156,128,11,0,0,0
2/14/26 16:17,null,null,162,139,13,0,0,0
2/14/26 16:17,null,null,142,123,8,0,0,0
2/14/26 16:17,null,null,122,103,9,1,0,0
2/14/26 16:17,null,null,132,112,12,1,0,0
2/14/26 16:17,null,null,148,125,19,3,0,0
2/14/26 16:17,null,null,145,121,24,5,1,0
2/14/26 16:17,null,null,149,122,20,2,0,0
2/14/26 16:17,null,null,156,122,20,2,0,0
2/14/26 16:18,null,null,146,117,23,5,2,0
2/14/26 16:18,null,null,145,126,25,6,2,0
2/14/26 16:18,null,null,147,129,24,6,2,0
2/14/26 16:18,null,null,136,120,19,3,0,0
2/14/26 16:18,null,null,119,104,14,1,0,0
2/14/26 16:18,null,null,122,108,12,0,0,0
2/14/26 16:18,null,null,153,136,17,1,1,0
2/14/26 16:18,null,null,164,142,18,0,0,0
2/14/26 16:18,null,null,143,124,13,1,1,0
2/14/26 16:18,null,null,131,113,15,1,1,0
2/14/26 16:18,null,null,141,119,16,0,0,0
2/14/26 16:19,null,null,150,123,17,2,0,0
2/14/26 16:19,null,null,146,122,19,5,0,0
2/14/26 16:19,null,null,122,106,25,4,0,0
2/14/26 16:19,null,null,141,116,26,2,0,0
2/14/26 16:19,null,null,159,125,20,1,0,0
2/14/26 16:19,null,null,134,108,17,2,0,0
2/14/26 16:19,null,null,130,103,13,2,0,0
2/14/26 16:19,null,null,128,106,8,0,0,0
2/14/26 16:19,null,null,123,113,6,0,0,0
2/14/26 16:19,null,null,136,123,10,2,0,0
2/14/26 16:19,null,null,172,148,16,3,1,1
2/14/26 16:19,null,null,171,142,13,1,0,0
2/14/26 16:20,null,null,127,105,7,0,0,0
2/14/26 16:20,null,null,105,88,10,0,0,0
2/14/26 16:20,null,null,104,85,13,2,0,0
2/14/26 16:20,null,null,116,96,14,3,0,0
2/14/26 16:20,null,null,136,117,9,0,0,0
2/14/26 16:20,null,null,142,116,7,1,0,0
2/14/26 16:20,null,null,125,101,11,3,0,0
2/14/26 16:20,null,null,112,95,10,1,0,0
2/14/26 16:20,null,null,128,110,12,1,0,0
2/14/26 16:20,null,null,143,119,13,2,0,0
2/14/26 16:20,null,null,146,115,10,1,0,0
2/14/26 16:21,null,null,147,112,15,4,0,0
2/14/26 16:21,null,null,134,99,14,4,0,0
2/14/26 16:21,null,null,135,108,13,1,0,0
2/14/26 16:21,null,null,144,120,16,1,0,0
2/14/26 16:21,null,null,138,111,13,0,0,0
2/14/26 16:21,null,null,131,104,11,2,0,0
2/14/26 16:21,null,null,145,126,16,2,0,0
2/14/26 16:21,null,null,144,132,18,2,0,0
2/14/26 16:21,null,null,146,129,18,2,1,0
2/14/26 16:21,null,null,150,132,21,1,1,1
2/14/26 16:21,null,null,133,117,14,2,0,0
2/14/26 16:21,null,null,124,97,8,2,0,0
2/14/26 16:22,null,null,127,95,11,3,1,0
2/14/26 16:22,null,null,146,123,12,2,1,0
2/14/26 16:22,null,null,151,134,12,1,0,0
2/14/26 16:22,null,null,130,116,14,1,0,0
2/14/26 16:22,null,null,138,112,16,0,0,0
2/14/26 16:22,null,null,174,143,14,0,0,0
2/14/26 16:22,null,null,169,150,9,1,0,0
2/14/26 16:22,null,null,159,138,15,0,0,0
2/14/26 16:22,null,null,150,124,15,1,1,0
2/14/26 16:22,null,null,131,111,10,1,1,0
2/14/26 16:22,null,null,154,126,15,2,2,0
2/14/26 16:23,null,null,171,131,18,1,0,0
2/14/26 16:23,null,null,168,128,19,1,0,0
2/14/26 16:23,null,null,167,128,20,1,0,0
2/14/26 16:23,null,null,159,131,17,3,0,0
2/14/26 16:23,null,null,158,131,16,3,1,0
2/14/26 16:23,null,null,158,130,20,2,0,0
2/14/26 16:23,null,null,143,124,20,3,1,0
2/14/26 16:23,null,null,143,122,17,1,1,0
2/14/26 16:23,null,null,183,154,20,0,0,0
2/14/26 16:23,null,null,193,160,18,0,0,0
2/14/26 16:23,null,null,170,146,19,1,0,0
2/14/26 16:24,null,null,163,143,19,2,0,0
2/14/26 16:24,null,null,166,140,14,1,1,0
2/14/26 16:24,null,null,150,125,9,0,0,0
2/14/26 16:24,null,null,132,108,7,1,1,0
2/14/26 16:24,null,null,132,105,14,3,1,0
2/14/26 16:24,null,null,153,135,22,3,1,0
2/14/26 16:24,null,null,160,143,19,2,1,0
2/14/26 16:24,null,null,159,133,12,0,0,0
2/14/26 16:24,null,null,163,141,13,0,0,0
2/14/26 16:24,null,null,157,133,14,2,0,0
2/14/26 16:24,null,null,147,108,12,1,0,0
2/14/26 16:24,null,null,131,100,9,1,1,0
2/14/26 16:25,null,null,126,105,10,1,0,0
2/14/26 16:25,null,null,115,93,14,2,0,0
2/14/26 16:25,null,null,126,109,14,4,0,0
2/14/26 16:25,null,null,148,130,10,2,0,0
2/14/26 16:25,null,null,151,121,9,1,1,0
2/14/26 16:25,null,null,166,130,13,1,0,0
2/14/26 16:25,null,null,161,136,12,2,1,0
2/14/26 16:25,null,null,163,136,12,3,2,0
2/14/26 16:25,null,null,167,134,15,1,0,0
2/14/26 16:25,null,null,157,123,21,1,0,0
2/14/26 16:25,null,null,161,122,27,2,0,0
2/14/26 16:26,null,null,184,147,23,2,1,0
2/14/26 16:26,null,null,179,141,14,1,1,0
2/14/26 16:26,null,null,151,114,22,5,4,0
2/14/26 16:26,null,null,141,112,23,5,3,1
2/14/26 16:26,null,null,145,123,18,1,0,0
2/14/26 16:26,null,null,178,151,20,0,0,0
2/14/26 16:26,null,null,155,128,13,0,0,0
2/14/26 16:26,null,null,136,116,9,0,0,0
2/14/26 16:26,null,null,147,133,9,0,0,0
2/14/26 16:26,null,null,138,128,11,1,0,0
2/14/26 16:26,null,null,144,118,15,1,0,0
2/14/26 16:26,null,null,139,103,16,2,0,0
2/14/26 16:27,null,null,109,82,12,3,0,0
2/14/26 16:27,null,null,101,80,14,3,0,0
2/14/26 16:27,null,null,127,100,21,2,0,0
2/14/26 16:27,null,null,187,149,26,1,0,0
2/14/26 16:27,null,null,184,153,22,2,0,0
2/14/26 16:27,null,null,144,117,10,1,0,0
2/14/26 16:27,null,null,176,141,8,0,0,0
2/14/26 16:27,null,null,171,130,9,0,0,0
2/14/26 16:27,null,null,143,104,10,1,0,0
2/14/26 16:27,null,null,149,122,14,2,0,0
2/14/26 16:27,null,null,171,147,16,0,0,0
2/14/26 16:28,null,null,175,144,16,0,0,0
2/14/26 16:28,null,null,159,126,12,0,0,0
2/14/26 16:28,null,null,144,120,13,0,0,0
2/14/26 16:28,null,null,127,108,20,1,1,0
2/14/26 16:28,null,null,144,122,26,2,1,0
2/14/26 16:28,null,null,153,131,21,2,0,0
2/14/26 16:28,null,null,129,110,14,2,1,0
2/14/26 16:28,null,null,134,117,17,1,1,0
2/14/26 16:28,null,null,127,113,11,0,0,0
2/14/26 16:28,null,null,129,107,6,0,0,0
2/14/26 16:28,null,null,138,108,10,0,0,0
2/14/26 16:28,null,null,125,98,14,0,0,0
2/14/26 16:29,null,null,127,102,15,0,0,0
2/14/26 16:29,null,null,140,120,18,0,0,0
2/14/26 16:29,null,null,167,150,16,0,0,0
2/14/26 16:29,null,null,158,141,7,1,0,0
2/14/26 16:29,null,null,142,124,11,1,0,0
2/14/26 16:29,null,null,151,126,15,2,0,0
2/14/26 16:29,null,null,171,136,19,4,1,1
2/14/26 16:29,null,null,193,149,18,4,2,1
2/14/26 16:29,null,null,166,132,14,2,0,0
2/14/26 16:29,null,null,144,122,19,1,0,0
2/14/26 16:29,null,null,132,113,15,2,1,0
2/14/26 16:30,null,null,134,116,16,1,0,0
2/14/26 16:30,null,null,155,131,22,1,0,0
2/14/26 16:30,null,null,160,130,22,1,0,0
2/14/26 16:30,null,null,149,125,27,2,0,0
2/14/26 16:30,null,null,141,125,25,3,0,0
2/14/26 16:30,null,null,131,111,13,1,0,0
2/14/26 16:30,null,null,128,97,11,2,0,0
2/14/26 16:30,null,null,154,118,18,2,0,0
2/14/26 16:30,null,null,144,119,18,1,1,0
2/14/26 16:30,null,null,139,113,18,2,1,0
2/14/26 16:30,null,null,172,135,21,2,0,0
2/14/26 16:31,null,null,168,139,23,2,0,0
2/14/26 16:31,null,null,156,135,19,2,1,0
2/14/26 16:31,null,null,161,138,11,0,0,0
2/14/26 16:31,null,null,156,132,9,0,0,0
2/14/26 16:31,null,null,163,131,18,0,0,0
2/14/26 16:31,null,null,163,128,22,1,0,0
2/14/26 16:31,null,null,127,103,14,1,0,0
2/14/26 16:31,null,null,120,100,9,0,0,0
2/14/26 16:31,null,null,159,125,18,0,0,0
2/14/26 16:31,null,null,150,116,20,1,1,0
2/14/26 16:31,null,null,133,104,20,3,2,1
2/14/26 16:31,null,null,162,130,21,4,1,0
2/14/26 16:32,null,null,163,137,22,7,1,0
2/14/26 16:32,null,null,149,126,24,5,1,0
2/14/26 16:32,null,null,139,117,24,2,0,0
2/14/26 16:32,null,null,144,117,20,3,1,0
2/14/26 16:32,null,null,166,140,13,2,0,0
2/14/26 16:32,null,null,172,150,15,1,0,0
2/14/26 16:32,null,null,156,137,16,4,0,0
2/14/26 16:32,null,null,141,125,12,2,0,0
2/14/26 16:32,null,null,160,127,13,3,1,0
